,date,open,high,low,close,volume,average,barCount
1379,2022-08-31 11:24:55,3983.75,3983.75,3982.25,3982.5,337.0,3982.875,97
1380,2022-08-31 11:25:00,3982.5,3982.75,3982.25,3982.5,124.0,3982.525,22
1381,2022-08-31 11:25:05,3982.75,3983.0,3981.75,3982.5,297.0,3982.2,101
1382,2022-08-31 11:25:10,3982.75,3983.25,3982.0,3983.25,112.0,3982.775,46
1383,2022-08-31 11:25:15,3983.25,3984.5,3983.0,3983.75,335.0,3983.875,116
1384,2022-08-31 11:25:20,3984.0,3984.0,3983.5,3983.75,159.0,3983.825,67
1385,2022-08-31 11:25:25,3983.75,3983.75,3983.25,3983.25,95.0,3983.475,50
1386,2022-08-31 11:25:30,3983.5,3984.25,3983.25,3984.0,196.0,3983.625,61
1387,2022-08-31 11:25:35,3984.0,3984.25,3983.75,3984.25,169.0,3983.9,66
1388,2022-08-31 11:25:40,3984.0,3985.0,3983.75,3984.0,407.0,3984.425,130
1389,2022-08-31 11:25:45,3984.25,3984.25,3983.5,3983.75,122.0,3983.85,46
1390,2022-08-31 11:25:50,3984.0,3985.0,3984.0,3984.5,125.0,3984.5,55
1391,2022-08-31 11:25:55,3984.25,3984.5,3983.75,3983.75,170.0,3984.225,60
1392,2022-08-31 11:26:00,3983.75,3984.75,3983.75,3984.5,168.0,3984.25,61
1393,2022-08-31 11:26:05,3984.5,3986.0,3984.25,3985.25,616.0,3985.4,209
1394,2022-08-31 11:26:10,3985.25,3985.5,3984.5,3985.5,266.0,3985.025,73
1395,2022-08-31 11:26:15,3985.5,3985.75,3985.25,3985.75,228.0,3985.575,68
1396,2022-08-31 11:26:20,3985.5,3986.25,3985.25,3985.75,254.0,3985.775,85
1397,2022-08-31 11:26:25,3985.75,3986.0,3984.75,3986.0,243.0,3985.475,80
1398,2022-08-31 11:26:30,3986.0,3986.5,3985.5,3985.75,321.0,3986.05,89
1399,2022-08-31 11:26:35,3985.5,3986.0,3985.0,3985.25,89.0,3985.6,39
1400,2022-08-31 11:26:40,3985.25,3986.0,3984.75,3984.75,247.0,3985.35,58
1401,2022-08-31 11:26:45,3984.75,3985.0,3983.75,3984.75,295.0,3984.375,122
1402,2022-08-31 11:26:50,3984.75,3985.0,3984.5,3984.5,135.0,3984.775,47
1403,2022-08-31 11:26:55,3984.5,3984.75,3983.25,3984.0,214.0,3983.9,79
1404,2022-08-31 11:27:00,3984.0,3985.25,3984.0,3985.0,266.0,3984.825,89
1405,2022-08-31 11:27:05,3984.75,3985.0,3984.5,3984.75,94.0,3984.8,34
1406,2022-08-31 11:27:10,3985.0,3985.0,3984.5,3984.75,132.0,3984.725,44
1407,2022-08-31 11:27:15,3984.5,3985.0,3984.25,3984.25,251.0,3984.6,64
1408,2022-08-31 11:27:20,3984.0,3984.25,3982.5,3982.75,488.0,3983.35,132
1409,2022-08-31 11:27:25,3982.75,3983.0,3982.5,3982.75,197.0,3982.7,81
1410,2022-08-31 11:27:30,3982.75,3982.75,3982.0,3982.0,277.0,3982.375,100
1411,2022-08-31 11:27:35,3982.0,3983.0,3982.0,3982.5,189.0,3982.425,65
1412,2022-08-31 11:27:40,3982.25,3982.25,3981.5,3982.0,392.0,3981.875,81
1413,2022-08-31 11:27:45,3981.75,3982.0,3981.5,3982.0,140.0,3981.825,54
1414,2022-08-31 11:27:50,3982.0,3982.25,3982.0,3982.25,150.0,3982.15,44
1415,2022-08-31 11:27:55,3982.0,3982.25,3981.5,3981.5,95.0,3981.775,30
1416,2022-08-31 11:28:00,3981.5,3981.5,3980.25,3980.75,492.0,3980.75,172
1417,2022-08-31 11:28:05,3980.5,3980.75,3980.0,3980.5,268.0,3980.325,90
1418,2022-08-31 11:28:10,3980.75,3981.0,3980.25,3980.75,232.0,3980.65,78
1419,2022-08-31 11:28:15,3981.0,3981.5,3980.75,3981.0,127.0,3981.0,47
1420,2022-08-31 11:28:20,3981.0,3981.0,3980.0,3980.5,220.0,3980.325,78
1421,2022-08-31 11:28:25,3980.5,3980.5,3980.0,3980.5,153.0,3980.325,65
1422,2022-08-31 11:28:30,3980.25,3981.0,3980.25,3981.0,208.0,3980.65,60
1423,2022-08-31 11:28:35,3981.0,3982.0,3980.5,3980.5,391.0,3981.175,93
1424,2022-08-31 11:28:40,3980.75,3980.75,3980.25,3980.25,153.0,3980.575,57
1425,2022-08-31 11:28:45,3980.25,3980.25,3979.25,3979.75,348.0,3979.7,113
1426,2022-08-31 11:28:50,3980.0,3980.0,3979.0,3979.25,202.0,3979.5,79
1427,2022-08-31 11:28:55,3979.0,3979.25,3978.5,3978.75,242.0,3978.85,100
1428,2022-08-31 11:29:00,3978.75,3979.5,3978.5,3979.0,263.0,3978.9,86
1429,2022-08-31 11:29:05,3979.0,3979.75,3979.0,3979.75,177.0,3979.275,62
1430,2022-08-31 11:29:10,3979.5,3980.5,3979.5,3980.5,302.0,3979.95,120
1431,2022-08-31 11:29:15,3980.25,3980.5,3979.25,3979.25,184.0,3979.675,61
1432,2022-08-31 11:29:20,3979.25,3980.0,3979.25,3979.5,90.0,3979.55,39
1433,2022-08-31 11:29:25,3979.5,3980.0,3979.0,3979.25,119.0,3979.3,47
1434,2022-08-31 11:29:30,3979.5,3980.5,3979.5,3980.0,89.0,3980.125,41
1435,2022-08-31 11:29:35,3980.25,3980.5,3979.75,3979.75,97.0,3979.975,36
1436,2022-08-31 11:29:40,3979.75,3981.75,3979.75,3981.75,330.0,3981.175,105
1437,2022-08-31 11:29:45,3981.5,3981.75,3980.75,3981.0,240.0,3981.3,78
1438,2022-08-31 11:29:50,3981.0,3981.25,3980.25,3980.25,163.0,3980.8,56
1439,2022-08-31 11:29:55,3980.0,3980.25,3979.5,3979.75,260.0,3979.875,117
1440,2022-08-31 11:30:00,3979.75,3980.0,3978.5,3979.5,541.0,3979.2,182
1441,2022-08-31 11:30:05,3979.5,3980.25,3979.5,3980.0,224.0,3979.875,87
1442,2022-08-31 11:30:10,3979.75,3980.25,3978.75,3979.0,286.0,3979.5,73
1443,2022-08-31 11:30:15,3979.25,3979.25,3978.5,3979.0,194.0,3978.925,83
1444,2022-08-31 11:30:20,3978.75,3979.25,3977.75,3979.0,605.0,3978.175,225
1445,2022-08-31 11:30:25,3979.0,3979.5,3978.5,3979.25,134.0,3978.975,53
1446,2022-08-31 11:30:30,3979.25,3979.75,3979.0,3979.25,136.0,3979.375,48
1447,2022-08-31 11:30:35,3979.5,3979.75,3979.0,3979.75,105.0,3979.475,41
1448,2022-08-31 11:30:40,3979.75,3981.5,3979.75,3980.25,443.0,3980.725,154
1449,2022-08-31 11:30:45,3980.25,3980.75,3979.5,3979.5,142.0,3980.025,60
1450,2022-08-31 11:30:50,3979.5,3979.75,3979.0,3979.0,150.0,3979.35,59
1451,2022-08-31 11:30:55,3979.25,3979.5,3978.5,3978.5,121.0,3978.85,46
1452,2022-08-31 11:31:00,3978.5,3978.5,3977.75,3978.0,259.0,3978.125,107
1453,2022-08-31 11:31:05,3978.25,3978.25,3976.5,3977.0,566.0,3977.025,231
1454,2022-08-31 11:31:10,3977.25,3977.25,3976.25,3977.0,368.0,3976.85,121
1455,2022-08-31 11:31:15,3977.25,3977.75,3977.0,3977.75,234.0,3977.375,70
1456,2022-08-31 11:31:20,3977.5,3977.75,3976.25,3976.5,166.0,3976.85,60
1457,2022-08-31 11:31:25,3976.5,3976.75,3975.5,3976.25,542.0,3976.0,168
1458,2022-08-31 11:31:30,3976.0,3976.5,3976.0,3976.0,130.0,3976.175,46
1459,2022-08-31 11:31:35,3976.0,3976.0,3975.5,3975.5,218.0,3975.775,59
1460,2022-08-31 11:31:40,3975.75,3978.0,3975.5,3977.5,622.0,3976.85,184
1461,2022-08-31 11:31:45,3977.75,3978.25,3977.25,3978.25,354.0,3977.75,92
1462,2022-08-31 11:31:50,3978.25,3979.25,3977.5,3978.0,411.0,3978.575,120
1463,2022-08-31 11:31:55,3978.0,3978.5,3978.0,3978.25,200.0,3978.375,69
1464,2022-08-31 11:32:00,3978.5,3979.25,3978.5,3978.75,201.0,3978.9,74
1465,2022-08-31 11:32:05,3979.0,3979.5,3978.5,3979.25,203.0,3979.1,64
1466,2022-08-31 11:32:10,3979.0,3981.5,3979.0,3981.0,459.0,3980.25,172
1467,2022-08-31 11:32:15,3981.25,3981.5,3980.75,3981.25,215.0,3981.15,92
1468,2022-08-31 11:32:20,3981.5,3981.75,3980.75,3980.75,283.0,3981.275,102
1469,2022-08-31 11:32:25,3980.75,3980.75,3980.0,3980.5,192.0,3980.275,65
1470,2022-08-31 11:32:30,3980.75,3981.5,3980.25,3981.5,149.0,3980.925,49
1471,2022-08-31 11:32:35,3981.5,3981.75,3980.75,3980.75,205.0,3981.3,71
1472,2022-08-31 11:32:40,3980.5,3980.75,3980.0,3980.75,167.0,3980.325,49
1473,2022-08-31 11:32:45,3980.5,3981.0,3980.25,3980.75,206.0,3980.625,64
1474,2022-08-31 11:32:50,3981.0,3982.25,3980.75,3981.25,422.0,3981.75,160
1475,2022-08-31 11:32:55,3981.0,3981.75,3981.0,3981.0,70.0,3981.2,29
1476,2022-08-31 11:33:00,3980.75,3981.5,3980.75,3981.0,173.0,3981.0,72
1477,2022-08-31 11:33:05,3981.0,3981.75,3980.75,3981.75,184.0,3981.425,61
1478,2022-08-31 11:33:10,3981.75,3982.0,3981.25,3981.5,183.0,3981.65,61
1479,2022-08-31 11:33:15,3981.5,3982.75,3981.25,3982.5,450.0,3982.3,128
1480,2022-08-31 11:33:20,3982.75,3982.75,3981.75,3982.0,230.0,3982.375,59
1481,2022-08-31 11:33:25,3982.0,3982.75,3981.75,3982.5,75.0,3982.15,37
1482,2022-08-31 11:33:30,3982.5,3983.0,3982.25,3982.75,158.0,3982.575,69
1483,2022-08-31 11:33:35,3982.5,3983.5,3982.25,3983.0,387.0,3982.95,104
1484,2022-08-31 11:33:40,3983.0,3983.25,3982.0,3982.0,229.0,3982.5,81
1485,2022-08-31 11:33:45,3982.0,3982.5,3981.75,3982.25,113.0,3982.175,42
1486,2022-08-31 11:33:50,3982.25,3982.25,3980.5,3980.75,429.0,3981.125,130
1487,2022-08-31 11:33:55,3980.75,3980.75,3979.5,3980.0,351.0,3980.0,87
1488,2022-08-31 11:34:00,3980.0,3980.25,3979.25,3980.25,246.0,3979.8,81
1489,2022-08-31 11:34:05,3980.0,3980.5,3979.5,3980.25,222.0,3980.05,94
1490,2022-08-31 11:34:10,3980.25,3983.75,3980.25,3983.25,1224.0,3982.075,223
1491,2022-08-31 11:34:15,3983.25,3984.0,3983.0,3983.75,332.0,3983.5,131
1492,2022-08-31 11:34:20,3983.75,3983.75,3982.75,3983.25,237.0,3983.35,89
1493,2022-08-31 11:34:25,3983.25,3985.25,3983.0,3984.75,1189.0,3984.2,258
1494,2022-08-31 11:34:30,3984.75,3985.0,3983.5,3984.25,219.0,3984.325,93
1495,2022-08-31 11:34:35,3984.25,3984.75,3983.25,3983.25,286.0,3984.05,96
1496,2022-08-31 11:34:40,3983.0,3984.5,3983.0,3984.0,261.0,3983.825,85
1497,2022-08-31 11:34:45,3984.25,3984.5,3983.25,3983.5,272.0,3983.875,99
1498,2022-08-31 11:34:50,3983.5,3983.5,3983.0,3983.5,243.0,3983.25,89
1499,2022-08-31 11:34:55,3983.25,3983.75,3981.75,3981.75,397.0,3982.675,161
1500,2022-08-31 11:35:00,3981.5,3983.25,3981.0,3983.0,459.0,3982.45,142
1501,2022-08-31 11:35:05,3983.0,3983.75,3982.25,3982.5,301.0,3983.1,108
1502,2022-08-31 11:35:10,3982.5,3983.25,3981.25,3983.0,379.0,3982.275,108
1503,2022-08-31 11:35:15,3983.0,3983.5,3982.5,3982.5,294.0,3982.9,97
1504,2022-08-31 11:35:20,3982.5,3982.75,3981.5,3981.5,233.0,3982.275,60
1505,2022-08-31 11:35:25,3981.75,3982.75,3981.5,3982.0,151.0,3982.25,66
1506,2022-08-31 11:35:30,3982.25,3983.0,3982.25,3982.75,161.0,3982.65,48
1507,2022-08-31 11:35:35,3983.0,3986.25,3982.75,3986.0,602.0,3984.875,212
1508,2022-08-31 11:35:40,3986.25,3986.75,3985.5,3986.75,748.0,3986.1,265
1509,2022-08-31 11:35:45,3987.0,3987.25,3986.25,3986.75,807.0,3986.925,253
1510,2022-08-31 11:35:50,3986.5,3986.75,3985.75,3986.0,276.0,3986.2,123
1511,2022-08-31 11:35:55,3986.0,3987.25,3985.5,3986.75,235.0,3986.4,91
1512,2022-08-31 11:36:00,3986.75,3987.0,3985.75,3985.75,280.0,3986.325,118
1513,2022-08-31 11:36:05,3985.75,3986.25,3985.5,3985.5,256.0,3985.775,92
1514,2022-08-31 11:36:10,3985.75,3986.75,3985.75,3986.0,219.0,3986.05,75
1515,2022-08-31 11:36:15,3986.0,3987.5,3985.25,3987.0,426.0,3986.8,143
1516,2022-08-31 11:36:20,3987.25,3987.25,3986.25,3986.25,171.0,3986.575,61
1517,2022-08-31 11:36:25,3986.25,3986.25,3985.5,3985.5,221.0,3985.9,70
1518,2022-08-31 11:36:30,3985.75,3986.25,3985.5,3986.0,165.0,3985.95,57
1519,2022-08-31 11:36:35,3985.75,3986.25,3985.5,3986.0,125.0,3985.8,35
1520,2022-08-31 11:36:40,3986.0,3988.25,3986.0,3988.0,494.0,3987.575,184
1521,2022-08-31 11:36:45,3987.75,3988.75,3987.75,3988.25,524.0,3988.4,178
1522,2022-08-31 11:36:50,3988.5,3989.5,3988.25,3989.25,471.0,3988.85,146
1523,2022-08-31 11:36:55,3989.25,3990.0,3989.0,3989.0,542.0,3989.425,150
1524,2022-08-31 11:37:00,3989.0,3990.25,3989.0,3989.5,431.0,3989.7,134
1525,2022-08-31 11:37:05,3989.5,3990.5,3989.25,3990.0,464.0,3989.925,148
1526,2022-08-31 11:37:10,3990.0,3990.25,3989.0,3989.5,325.0,3989.6,115
1527,2022-08-31 11:37:15,3989.5,3989.5,3988.5,3989.0,243.0,3989.05,87
1528,2022-08-31 11:37:20,3989.0,3989.5,3988.5,3989.0,239.0,3988.975,98
1529,2022-08-31 11:37:25,3989.0,3989.0,3988.25,3988.5,225.0,3988.6,70
1530,2022-08-31 11:37:30,3988.5,3989.75,3988.5,3988.75,305.0,3989.175,91
1531,2022-08-31 11:37:35,3988.75,3989.75,3988.75,3989.5,200.0,3989.225,70
1532,2022-08-31 11:37:40,3989.5,3990.0,3989.5,3989.75,73.0,3989.675,34
1533,2022-08-31 11:37:45,3989.75,3990.5,3989.5,3990.0,220.0,3990.0,54
1534,2022-08-31 11:37:50,3990.0,3990.0,3989.5,3990.0,149.0,3989.75,48
1535,2022-08-31 11:37:55,3989.75,3990.5,3989.75,3990.0,217.0,3990.175,73
1536,2022-08-31 11:38:00,3990.0,3990.25,3989.25,3990.0,175.0,3989.8,66
1537,2022-08-31 11:38:05,3989.75,3991.5,3989.5,3991.25,432.0,3990.575,146
1538,2022-08-31 11:38:10,3991.25,3991.25,3989.75,3990.0,284.0,3990.725,101
1539,2022-08-31 11:38:15,3989.75,3991.0,3989.75,3990.5,223.0,3990.25,79
1540,2022-08-31 11:38:20,3990.5,3991.0,3989.75,3990.5,208.0,3990.5,73
1541,2022-08-31 11:38:25,3990.25,3991.25,3990.25,3991.0,141.0,3990.9,49
1542,2022-08-31 11:38:30,3991.0,3991.0,3990.0,3990.0,117.0,3990.575,41
1543,2022-08-31 11:38:35,3990.25,3990.25,3989.25,3989.25,272.0,3989.55,118
1544,2022-08-31 11:38:40,3989.25,3989.25,3988.0,3988.25,375.0,3988.725,135
1545,2022-08-31 11:38:45,3988.5,3988.75,3988.0,3988.0,158.0,3988.425,55
1546,2022-08-31 11:38:50,3988.25,3988.25,3987.5,3988.0,311.0,3987.85,115
1547,2022-08-31 11:38:55,3988.0,3988.25,3987.5,3988.0,124.0,3987.975,44
1548,2022-08-31 11:39:00,3987.75,3987.75,3986.25,3986.5,461.0,3987.1,133
1549,2022-08-31 11:39:05,3986.5,3986.75,3985.75,3986.25,425.0,3986.25,111
1550,2022-08-31 11:39:10,3986.25,3986.75,3986.0,3986.25,170.0,3986.275,61
1551,2022-08-31 11:39:15,3986.25,3987.75,3986.25,3987.75,206.0,3987.025,74
1552,2022-08-31 11:39:20,3987.5,3987.75,3987.0,3987.5,148.0,3987.375,67
1553,2022-08-31 11:39:25,3987.5,3987.5,3986.5,3987.0,125.0,3986.8,43
1554,2022-08-31 11:39:30,3986.75,3987.25,3986.75,3987.0,67.0,3987.0,24
1555,2022-08-31 11:39:35,3987.0,3987.0,3986.75,3987.0,106.0,3986.9,37
1556,2022-08-31 11:39:40,3987.0,3987.0,3986.75,3987.0,105.0,3986.95,42
1557,2022-08-31 11:39:45,3986.75,3987.5,3986.75,3987.5,96.0,3987.3,48
1558,2022-08-31 11:39:50,3987.25,3987.5,3987.0,3987.25,99.0,3987.2,28
1559,2022-08-31 11:39:55,3987.5,3987.5,3986.75,3987.25,89.0,3987.15,33
1560,2022-08-31 11:40:00,3987.0,3987.25,3986.0,3986.5,229.0,3986.525,85
1561,2022-08-31 11:40:05,3986.25,3986.5,3985.0,3985.5,389.0,3985.65,137
1562,2022-08-31 11:40:10,3985.5,3986.25,3985.0,3985.75,216.0,3985.575,76
1563,2022-08-31 11:40:15,3986.0,3987.0,3986.0,3986.75,139.0,3986.525,53
1564,2022-08-31 11:40:20,3986.5,3987.5,3986.5,3987.5,117.0,3986.975,52
1565,2022-08-31 11:40:25,3987.25,3987.5,3987.0,3987.0,127.0,3987.2,52
1566,2022-08-31 11:40:30,3986.75,3987.0,3985.25,3985.75,402.0,3986.175,129
1567,2022-08-31 11:40:35,3985.75,3986.25,3985.5,3985.75,159.0,3985.8,52
1568,2022-08-31 11:40:40,3985.75,3986.75,3985.75,3986.25,146.0,3986.175,48
1569,2022-08-31 11:40:45,3986.5,3986.5,3986.25,3986.5,151.0,3986.425,45
1570,2022-08-31 11:40:50,3986.75,3986.75,3986.5,3986.5,87.0,3986.6,24
1571,2022-08-31 11:40:55,3986.5,3986.5,3986.25,3986.25,107.0,3986.425,33
1572,2022-08-31 11:41:00,3986.25,3986.75,3986.0,3986.5,138.0,3986.375,49
1573,2022-08-31 11:41:05,3986.5,3986.75,3985.75,3986.25,126.0,3986.325,52
1574,2022-08-31 11:41:10,3986.25,3986.5,3986.0,3986.5,113.0,3986.325,39
1575,2022-08-31 11:41:15,3986.5,3986.75,3986.0,3986.25,110.0,3986.425,37
1576,2022-08-31 11:41:20,3986.25,3986.75,3986.25,3986.5,188.0,3986.425,51
1577,2022-08-31 11:41:25,3986.25,3986.75,3986.25,3986.25,155.0,3986.475,37
1578,2022-08-31 11:41:30,3986.25,3986.25,3985.5,3985.5,90.0,3986.0,26
1579,2022-08-31 11:41:35,3985.75,3986.5,3985.75,3986.25,91.0,3986.25,33
1580,2022-08-31 11:41:40,3986.0,3986.0,3985.75,3985.75,73.0,3985.875,20
1581,2022-08-31 11:41:45,3985.75,3985.75,3985.25,3985.5,118.0,3985.475,35
1582,2022-08-31 11:41:50,3985.5,3986.5,3985.5,3986.5,85.0,3986.2,24
1583,2022-08-31 11:41:55,3986.5,3986.75,3986.5,3986.75,79.0,3986.6,28
1584,2022-08-31 11:42:00,3986.5,3986.75,3986.25,3986.5,65.0,3986.525,31
1585,2022-08-31 11:42:05,3986.5,3988.25,3986.5,3987.5,392.0,3987.425,129
1586,2022-08-31 11:42:10,3987.5,3988.0,3987.25,3987.75,208.0,3987.625,71
1587,2022-08-31 11:42:15,3987.75,3988.5,3987.75,3988.5,224.0,3988.175,103
1588,2022-08-31 11:42:20,3988.5,3988.75,3988.25,3988.25,151.0,3988.575,65
1589,2022-08-31 11:42:25,3988.25,3988.5,3987.75,3988.5,149.0,3988.15,45
1590,2022-08-31 11:42:30,3988.5,3989.0,3986.5,3986.5,528.0,3987.775,127
1591,2022-08-31 11:42:35,3986.75,3987.25,3986.5,3987.25,120.0,3987.025,50
1592,2022-08-31 11:42:40,3987.25,3988.0,3987.25,3988.0,87.0,3987.675,27
1593,2022-08-31 11:42:45,3987.75,3988.0,3987.5,3987.5,105.0,3987.675,38
1594,2022-08-31 11:42:50,3987.25,3987.5,3987.0,3987.0,101.0,3987.325,28
1595,2022-08-31 11:42:55,3987.25,3987.75,3987.25,3987.75,43.0,3987.5,17
1596,2022-08-31 11:43:00,3988.0,3989.0,3987.75,3988.5,292.0,3988.375,86
1597,2022-08-31 11:43:05,3988.5,3989.0,3988.0,3989.0,127.0,3988.625,49
1598,2022-08-31 11:43:10,3989.0,3989.5,3988.5,3989.25,173.0,3988.875,45
1599,2022-08-31 11:43:15,3989.5,3989.5,3988.75,3989.25,309.0,3989.325,110
1600,2022-08-31 11:43:20,3989.5,3990.0,3989.25,3990.0,370.0,3989.725,89
1601,2022-08-31 11:43:25,3990.0,3990.75,3989.75,3990.5,273.0,3990.225,96
1602,2022-08-31 11:43:30,3990.25,3990.75,3989.5,3990.75,242.0,3990.05,98
1603,2022-08-31 11:43:35,3990.75,3990.75,3990.5,3990.5,136.0,3990.625,47
1604,2022-08-31 11:43:40,3990.25,3990.5,3989.25,3989.25,161.0,3989.825,76
1605,2022-08-31 11:43:45,3989.25,3990.0,3989.25,3989.5,146.0,3989.675,49
1606,2022-08-31 11:43:50,3989.75,3990.0,3989.5,3990.0,69.0,3989.85,22
1607,2022-08-31 11:43:55,3989.75,3990.5,3989.0,3990.5,170.0,3989.675,53
1608,2022-08-31 11:44:00,3990.5,3990.75,3989.75,3990.25,104.0,3990.275,45
1609,2022-08-31 11:44:05,3990.25,3990.5,3989.5,3989.5,121.0,3990.0,40
1610,2022-08-31 11:44:10,3989.5,3990.5,3989.5,3990.25,112.0,3990.0,49
1611,2022-08-31 11:44:15,3990.25,3990.25,3990.0,3990.0,77.0,3990.05,42
1612,2022-08-31 11:44:20,3990.0,3991.25,3989.5,3991.0,301.0,3990.6,96
1613,2022-08-31 11:44:25,3991.0,3992.5,3991.0,3992.25,645.0,3992.1,223
1614,2022-08-31 11:44:30,3992.25,3992.25,3990.75,3991.0,238.0,3991.775,92
1615,2022-08-31 11:44:35,3991.0,3991.5,3990.5,3991.25,192.0,3991.1,73
1616,2022-08-31 11:44:40,3991.5,3991.5,3990.5,3990.75,130.0,3991.05,52
1617,2022-08-31 11:44:45,3990.5,3991.25,3990.25,3991.0,193.0,3990.725,69
1618,2022-08-31 11:44:50,3991.0,3991.0,3990.5,3991.0,112.0,3990.675,35
1619,2022-08-31 11:44:55,3991.0,3991.25,3990.25,3990.5,126.0,3990.75,47
1620,2022-08-31 11:45:00,3990.5,3991.5,3990.5,3991.5,136.0,3991.025,54
1621,2022-08-31 11:45:05,3991.5,3992.0,3991.25,3991.25,162.0,3991.725,62
1622,2022-08-31 11:45:10,3991.5,3991.75,3991.0,3991.5,98.0,3991.35,37
1623,2022-08-31 11:45:15,3991.5,3991.5,3990.5,3990.5,139.0,3990.925,59
1624,2022-08-31 11:45:20,3990.5,3991.0,3990.25,3991.0,127.0,3990.55,56
1625,2022-08-31 11:45:25,3990.5,3990.75,3990.5,3990.75,74.0,3990.6,30
1626,2022-08-31 11:45:30,3990.5,3990.5,3989.5,3989.75,362.0,3989.95,94
1627,2022-08-31 11:45:35,3989.75,3990.5,3989.5,3990.5,217.0,3989.975,60
1628,2022-08-31 11:45:40,3990.25,3990.75,3989.75,3989.75,300.0,3990.1,54
1629,2022-08-31 11:45:45,3989.75,3990.0,3989.5,3989.5,154.0,3989.725,36
1630,2022-08-31 11:45:50,3989.25,3989.5,3988.5,3988.75,412.0,3988.875,116
1631,2022-08-31 11:45:55,3989.0,3989.0,3988.75,3988.75,173.0,3988.95,55
1632,2022-08-31 11:46:00,3988.75,3989.75,3988.75,3989.5,138.0,3989.325,61
1633,2022-08-31 11:46:05,3989.25,3990.0,3989.25,3989.5,172.0,3989.65,51
1634,2022-08-31 11:46:10,3989.25,3990.5,3989.25,3990.5,173.0,3990.1,56
1635,2022-08-31 11:46:15,3990.25,3990.5,3990.0,3990.25,123.0,3990.075,31
1636,2022-08-31 11:46:20,3990.5,3990.75,3990.5,3990.75,59.0,3990.625,25
1637,2022-08-31 11:46:25,3990.75,3991.25,3990.75,3990.75,151.0,3990.925,42
1638,2022-08-31 11:46:30,3990.75,3991.25,3990.75,3990.75,182.0,3990.925,62
1639,2022-08-31 11:46:35,3990.75,3991.5,3990.75,3991.25,145.0,3991.125,45
1640,2022-08-31 11:46:40,3991.0,3991.0,3990.5,3990.75,104.0,3990.875,31
1641,2022-08-31 11:46:45,3990.75,3991.25,3990.5,3991.25,102.0,3990.85,22
1642,2022-08-31 11:46:50,3991.0,3991.25,3989.75,3990.0,123.0,3990.35,45
1643,2022-08-31 11:46:55,3990.0,3990.0,3989.75,3990.0,86.0,3989.95,42
1644,2022-08-31 11:47:00,3989.75,3989.75,3989.25,3989.5,143.0,3989.6,37
1645,2022-08-31 11:47:05,3989.5,3990.25,3989.5,3990.0,62.0,3989.775,25
1646,2022-08-31 11:47:10,3990.0,3990.25,3989.25,3989.5,74.0,3989.7,35
1647,2022-08-31 11:47:15,3989.5,3989.5,3989.25,3989.25,64.0,3989.325,20
1648,2022-08-31 11:47:20,3989.25,3989.75,3989.25,3989.5,146.0,3989.425,40
1649,2022-08-31 11:47:25,3989.75,3991.25,3989.75,3991.0,200.0,3990.55,55
1650,2022-08-31 11:47:30,3991.25,3991.25,3990.25,3990.75,153.0,3990.825,44
1651,2022-08-31 11:47:35,3990.75,3991.25,3990.5,3991.25,102.0,3991.025,38
1652,2022-08-31 11:47:40,3991.0,3991.0,3990.75,3990.75,95.0,3990.825,49
1653,2022-08-31 11:47:45,3990.75,3991.25,3990.5,3991.0,29.0,3990.9,15
1654,2022-08-31 11:47:50,3990.75,3990.75,3990.5,3990.5,52.0,3990.625,17
1655,2022-08-31 11:47:55,3990.5,3992.0,3990.5,3991.0,269.0,3991.325,80
1656,2022-08-31 11:48:00,3990.75,3991.25,3990.25,3990.75,116.0,3990.6,50
1657,2022-08-31 11:48:05,3990.5,3990.75,3989.75,3989.75,122.0,3990.3,37
1658,2022-08-31 11:48:10,3989.5,3989.75,3988.75,3989.0,202.0,3989.225,68
1659,2022-08-31 11:48:15,3989.0,3989.0,3988.5,3989.0,156.0,3988.775,63
1660,2022-08-31 11:48:20,3989.25,3989.25,3988.25,3988.5,157.0,3988.475,56
1661,2022-08-31 11:48:25,3988.25,3988.75,3988.0,3988.5,179.0,3988.35,81
1662,2022-08-31 11:48:30,3988.5,3989.0,3988.5,3989.0,109.0,3988.6,34
1663,2022-08-31 11:48:35,3988.75,3989.25,3988.5,3988.5,80.0,3988.875,27
1664,2022-08-31 11:48:40,3988.5,3989.0,3988.0,3989.0,155.0,3988.7,48
1665,2022-08-31 11:48:45,3989.0,3989.25,3988.75,3989.0,85.0,3989.025,33
1666,2022-08-31 11:48:50,3989.25,3989.5,3989.0,3989.0,78.0,3989.15,28
1667,2022-08-31 11:48:55,3989.25,3989.75,3989.0,3989.75,96.0,3989.5,29
1668,2022-08-31 11:49:00,3989.75,3990.25,3989.25,3989.75,165.0,3989.75,71
1669,2022-08-31 11:49:05,3989.75,3990.0,3989.5,3989.5,91.0,3989.55,25
1670,2022-08-31 11:49:10,3989.25,3989.5,3989.25,3989.5,114.0,3989.425,30
1671,2022-08-31 11:49:15,3989.5,3989.75,3989.5,3989.75,69.0,3989.6,38
1672,2022-08-31 11:49:20,3990.0,3990.0,3989.75,3989.75,44.0,3989.875,21
1673,2022-08-31 11:49:25,3989.75,3989.75,3988.75,3989.0,101.0,3989.15,32
1674,2022-08-31 11:49:30,3989.0,3989.0,3988.0,3988.25,73.0,3988.55,28
1675,2022-08-31 11:49:35,3988.25,3988.25,3987.25,3987.75,290.0,3987.725,102
